employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
00-77428,Michael,Dillon,Male,Auckland,Auckland City,2023-04-27,Finance,Accounts Payable Specialist,Bachelor,68000.0,Good,No,1980-11-14,
00-29879,Ashley,Currie,Female,Wellington,Wellington City,2022-07-22,Finance,Financial Analyst,Bachelor,75000.0,Good,No,1988-12-22,
00-47887,Matthew,Knight,Male,Auckland,Albany,2021-02-23,Sales,Sales Specialist,Bachelor,96000.0,Satisfactory,No,1966-03-31,
00-88531,Steven,Pedersen,Male,Auckland,Albany,2019-07-18,Operations,Operations Analyst,Bachelor,77000.0,Satisfactory,Yes,1963-12-29,
00-58023,Bridget,O'Connell,Female,Auckland,Albany,2017-02-14,IT,IT Support Specialist,Bachelor,61000.0,Satisfactory,No,1976-03-13,
00-88474,Joshua,Reardon,Male,Wellington,Porirua,2022-08-25,Sales,Sales Representative,Bachelor,78000.0,Satisfactory,No,1986-10-14,
00-90897,Dominic,Ward,Male,Auckland,Albany,2021-07-23,Customer Service,Support Specialist,Bachelor,0.0,Good,No,1989-10-03,
00-82601,Isabella,Henry,Female,Auckland,Manukau,2022-06-09,Operations,Logistics Coordinator,Bachelor,58000.0,Good,No,1963-05-01,
00-30298,Amelia,Wallace,Female,Wellington,Lower Hutt,2019-07-12,Customer Service,Help Desk Technician,Bachelor,79000.0,Satisfactory,No,1979-06-21,
00-80756,Nigel,  Ingram  ,Male,Wellington,Lower Hutt,2018-07-06,IT,Software Developer,Master,89000.0,Satisfactory,No,2000-09-17,
00-28881,Aaron,Hughes,Male,Auckland,New Lynn,2022-09-18,Operations,Logistics Coordinator,Bachelor,65000.0,Excellent,No,1986-11-17,
00-90003,Belinda,Thompson,Female,Christchurch,  Cathedral Square  ,2024-08-10,IT,IT Support Specialist,Bachelor,55000.0,Excellent,Yes,2001-07-09,
00-48614,Charles,Fox,Male,Auckland,Manukau,2020-02-04,Marketing,Content Creator,Bachelor,61000.0,Satisfactory,No,1975-05-31,
00-59645,Bailey,Craven,Male,Auckland,Auckland City,2016-10-08,Customer Service,Support Specialist,Bachelor,68000.0,Good,No,1975-08-01,
00-18208,Dean,Harris,Male,Wellington,Lower Hutt,2023-03-31,Operations,Logistics Coordinator,Bachelor,70000.0,Excellent,No,1995-02-22,
00-56352,Zoe,McLean,Female,Auckland,Albany,2019-04-13,Sales,sales specialist,Bachelor,65000.0,Excellent,Yes,1988-04-04,
00-89393,Blake,Francis,Male,Christchurch,Cathedral Square,2020-03-08,IT,Software Developer,Bachelor,98000.0,Good,No,1983-02-13,
00-66700,Sebastian,Spelman,Male,Christchurch,Cathedral Square,2024-05-19,Sales,Sales Consultant,Master,86000.0,Good,No,1987-11-28,
00-39687,Glen,Seymour,Male,Auckland,Auckland City,2023-10-14,Customer Service,Help Desk Technician,High School,76000.0,Satisfactory,Yes,2004-06-07,
00-14790,Sharon,Thomas,Female,Auckland,Auckland City,2016-12-11,Operations,Logistics Coordinator,Bachelor,54000.0,Excellent,No,1994-04-27,
00-29974,Sharon,Jones,Female,Wellington,Wellington City,2018-09-15,Customer Service,Support Specialist,Bachelor,61000.0,Satisfactory,Yes,1985-06-14,
00-94531,Hayley,Nicol,Female,Wellington,Wellington City,2020-12-13,Operations,  Inventory Specialist  ,Bachelor,60000.0,Satisfactory,Yes,1970-11-15,
00-80078,Marie,Davidson,Female,Auckland,Albany,2020-12-07,Customer Service,Customer Service Representative,Bachelor,59000.0,Good,No,1989-08-30,
00-21159,Jack,Perano,Male,Christchurch,Colombo Street,2017-05-14,Operations,Inventory Specialist,Bachelor,62000.0,Excellent,Yes,1979-07-19,
00-25331,  Jennifer  ,Henderson,Female,Auckland,Manukau,2019-06-27,Operations,Logistics Coordinator,Bachelor,65000.0,Good,No,1990-03-20,
00-48773,Janice,Knight,Female,Christchurch,Cathedral Square,2019-11-27,Operations,Operations Analyst,Master,60000.0,Satisfactory,No,1970-05-18,
00-39393,JASON,Webster,Male,Christchurch,Cathedral Square,2022-12-11,Sales,Sales Representative,Bachelor,68000.0,Good,Yes,1986-01-17,
00-48777,  Brenda  ,McMahon,Female,Auckland,Albany,2018-09-28,Sales,Sales Specialist,Bachelor,62000.0,Satisfactory,Yes,1981-06-30,
00-22001,Kahu,Hawkins,Male,Wellington,Wellington City,2023-11-24,Sales,Sales Specialist,PhD,84000.0,Good,No,1975-10-28,
00-86414,Jamie,Hart,Male,Auckland,Auckland City,2021-08-18,HR,HR Coordinator,Master,61000.0,Satisfactory,No,1984-04-30,
00-75842,Lisa,Burton,Female,Auckland,auckland city,2022-06-20,Sales,Sales Specialist,Bachelor,72000.0,Satisfactory,No,1965-08-15,
00-36714,Jane,Henderson,Female,Wellington,Wellington City,2020-05-19,IT,IT Support Specialist,High School,65000.0,Good,No,1972-01-15,
00-98617,shannon,Watt,Male,Auckland,Manukau,2021-12-08,Customer Service,Help Desk Technician,High School,60000.0,Excellent,Yes,1975-06-17,
00-11487,  Yvonne  ,Wall,Female,Auckland,Manukau,2023-02-20,Customer Service,Customer Service Representative,Bachelor,63000.0,Good,No,1972-03-18,
00-74630,Joseph,Burton,Male,Auckland,Auckland City,2016-12-10,Customer Service,Support Specialist,Bachelor,72000.0,Satisfactory,No,1979-03-31,
00-20070,Andrew,Perry,Male,Christchurch,Colomho Street,2017-04-12,Sales,Sales Specialist,Bachelor,93000.0,Excellent,No,1989-10-26,
00-89245,Alexis,Coley,Female,Auckland,manukau,2017-12-04,Operations,Operations Analyst,Master,74000.0,Good,No,1985-01-13,
00-14013,Rebecca,O'Donnell,Female,Auckland,Albany,2023-08-12,Operations,  Inventory Specialist  ,Bachelor,62000.0,Excellent,No,1963-12-08,
00-28530,Diane,Baxter,Female,Auckland,Manukau,2022-09-18,Customer Service,Customer Service Representative,Bachelor,56000.0,Good,Yes,1990-09-15,
00-74099,Kim,Ramsay,Female,Christchurch,Colombo Street,2017-09-25,Sales,Sales Representative,Bachelor,72000.0,Good,Yes,1972-12-07,
00-21578,Ashlee,Judd,Female,Christchurch,Colombo Street,2017-09-14,Operations,Inventory Specialist,High School,58000.0,Good,Yes,1994-11-01,
00-50842,Katherine,Hawkins,Female,Wellington,Lower Hutt,2022-09-15,Marketing,Marketing Coordinator,Bachelor,58000.0,Satisfactory,No,1976-05-14,
00-59687,Jacob,Lawson,Male,Auckland,Albany,2025-11-22,Operations,Inventory Specialist,High School,59000.0,Good,Yes,2002-08-06,
00-11162,Steven,Humphrey,Male,Wellington,Lower Hutt,2017-08-27,Operations,Logistics Coordinator,Bachelor,72000.0,Satisfactory,Yes,1978-01-08,
00-58188,Michael,Taylor,Male,Wellington,Lower Hutt,2022-03-02,Sales,Sales Specialist,Bachelor,85000.0,Satisfactory,No,1994-04-18,
00-43014,Karen,McCallum,Female,Christchurch,Colombo Street,2021-07-12,Operations,Logistics Coordinator,Bachelor,64000.0,Satisfactory,No,1985-06-19,
00-28112,Bailey,Millard,Male,Auckland,Auckland City,2023-07-10,Operations,Operations Analyst,Master,72000.0,Satisfactory,No,1977-05-15,
00-40701,Grant,  Ryan  ,Male,Wellington,Lower Hutt,2018-04-19,Finance,Financial Analyst,Bachelor,85000.0,Good,Yes,1997-09-25,
00-95998,Darryl,Jones,Male,Auckland,New Lynn,2018-09-07,Customer Service,Support Specialist,Bachelor,68000.0,Excellent,No,1996-04-19,
00-71849,Sandra,Duncan,Female,Wellington,Wellington City,2022-01-31,Sales,Sales Specialist,Master,66000.0,Satisfactory,No,2002-12-06,
00-14917,Ruby,Holland,Female,Auckland,Auckland City,2022-06-24,Finance,Accountant,Bachelor,70000.0,Good,Yes,1979-11-10,
00-85571,Joshua,Thompson,Male,Christchurch,Colombo Street,2020-05-02,Operations,Inventory Specialist,High School,64000.0,Satisfactory,No,1991-07-24,
00-29271,Joshua,Campbell,Male,Wellington,Porirua,2019-09-11,Sales,Sales Consultant,Master,78000.0,Needs Improvement,No,1973-03-11,
00-84854,Jennifer,Smith,Female,Wellington,,2022-01-14,IT,Software Developer,Bachelor,82000.0,Needs Improvement,Yes,1980-01-03,
00-66969,Aaron,Freeman,Male,Wellington,Lower Hutt,2023-02-05,Sales,Sales Consultant,Master,76000.0,Good,No,1967-11-12,
00-72229,Victoria,Flood,Female,Auckland,MANUKAU,2023-09-05,Operations,Logistics Coordinator,Bachelor,60000.0,Satisfactory,No,2004-04-07,
00-15289,Justin,Jenkins,Male,Auckland,Albany,2017-03-22,Sales,Sales Representative,Bachelor,64000.0,Good,Yes,1996-04-07,
00-43804,John,Woods,Male,Auckland,Manukau,2023-05-13,Sales,Sales Consultant,Master,71000.0,Needs Improvement,No,1985-07-31,
00-56944,Andrea,O'Sullivan,Female,Auckland,Manukau,2023-03-28,IT,Softwaze Developer,Master,99000.0,Good,Yes,1987-11-20,
00-54173,Grant,Franklin,Male,Wellington,Porirua,2023-10-26,Operations,Inventory Specialist,Bachelor,76000.0,Good,Yes,1970-05-13,
00-77454,Karen,Healy,Female,Auckland,Auckland City,2017-09-13,Sales,Sales Specialist,PhD,66000.0,Good,No,1960-12-12,
00-96340,Julie,O'Sullivan,Female,Auckland,  New Lynn  ,2019-02-07,Sales,Sales Specialist,PhD,87000.0,Good,No,1974-10-09,
00-88975,Diane,Horton,Female,Wellington,Wellington City,2019-05-13,Operations,Inventory Specialist,High School,53000.0,Excellent,No,2005-01-16,
00-76821,Maya,Gibson,Female,Auckland,Manukau,2019-11-07,Customer Service,Help Desk Technician,High School,73000.0,Satisfactory,No,1988-04-25,
00-98937,Kim,Morrison,Female,Auckland,Manukau,2020-09-29,Operations,Logistics Coordinator,Bachelor,59000.0,Excellent,No,1997-05-02,
00-36987,Steven,Mitchell,Male,Christchurch,Colombo Street,2021-07-11,Sales,Sales Representative,Bachelor,74000.0,Excellent,Yes,1997-09-20,
00-38468,Paul,Turner,Male,Christchurch,Cathedral Square,2016-10-07,IT,IT Support Specialist,Bachelor,67000.0,Good,No,1975-06-13,
00-83961,Dean,Sinclair,Male,Auckland,Albany,2017-03-18,Sales,Sales Representative,Bachelor,73000.0,Good,Yes,2003-07-16,
00-35913,Tessa,Edwards,Female,Wellington,Porirua,2022-06-02,IT,Software Developer,Master,96000.0,Satisfactory,No,1986-10-17,
00-74335,Sarah,Reid,Female,Christchurch,COLOMBO STREET,2023-03-16,Operations,Logistics Coordinator,Bachelor,64000.0,Good,No,1975-01-15,
00-67999,Brendon,McIntyre,Male,Auckland,Auckland City,2020-06-09,Customer Service,  Customer Service Representative  ,Bachelor,70000.0,Good,Yes,1977-11-20,
00-52384,Michael,Jones,Male,Christchurch,Colombo Street,2016-09-18,Sales,Sales Representative,Bachelor,66000.0,Good,No,1988-01-02,
00-60970,Rebecca,Forrest,Female,Christchurch,Cathedral Square,2016-06-23,Marketing,Marketing Coordinator,Bachelor,67000.0,Satisfactory,Yes,1976-07-27,
00-86393,Lynda,Holland,Female,Auckland,ALBANY,2017-07-15,Customer Service,Help Desk Technician,Bachelor,64000.0,Good,No,1997-01-21,
00-78306,Katrina,Martin,Female,Auckland,New Lynn,2022-07-25,Operations,Operations Analyst,Bachelor,80000.0,Good,No,1998-02-24,
00-48574,Liam,Bush,Male,Auckland,Manukau,2023-06-18,Marketing,Content Creator,High School,64000.0,Good,No,1978-09-01,
00-85443,Katherine,Wall,Female,Auckland,Albany,2017-07-17,Finance,Accounts Payable Specialist,Bachelor,63000.0,Satisfactory,No,1989-12-24,
00-57925,Suzanne,Findlay,Female,Christchurch,Colombo Street,2015-09-26,Operations,Inventory Specialist,High School,56000.0,Good,Yes,2000-05-28,
00-71759,Peter,Dick,Male,Auckland,Auckland City,2020-02-19,Operations,Logistics Coordinator,Bachelor,65000.0,Good,Yes,1998-03-23,
00-22229,Michele,Harris,Female,Auckland,Albany,2017-08-24,Operations,Inventory Specialist,High School,61000.0,Good,No,1979-12-07,
00-27780,Joshua,Gilmore,Male,Christchurch,Cathedral Square,2016-05-29,IT,SOFTWARE DEVELOPER,Master,95000.0,Satisfactory,No,1989-08-08,
00-21672,Matthew,Pedersen,Male,Wellington,Wellington City,2016-09-25,Marketing,Marketing Coordinator,Bachelor,69000.0,Needs Improvement,No,1983-08-01,
00-82326,Edward,Pritchard,Male,Wellington,  Porirua  ,2023-05-14,Customer Service,Customer Service Representative,Bachelor,75000.0,Satisfactory,No,1962-12-21,
00-91033,John,Gaskin,Male,Wellington,Lower Hutt,2022-02-21,Marketing,Content Creator,High School,58000.0,Good,No,2001-05-06,
00-69524,Madison,  Martin  ,Female,Christchurch,Cathedral Square,2019-12-11,Operations,Logistics Coordinator,Bachelor,52000.0,Good,Yes,2003-06-20,
00-89790,Gemma,Schwass,Female,Auckland,Albany,2023-09-30,Customer Service,Customer Service Representative,Bachelor,58000.0,Good,Yes,1987-02-27,
00-30630,Glen,Hayward,Male,Christchurch,Colombo Street,2023-10-14,Marketing,Marketing Coordinator,Bachelor,64000.0,Good,No,1998-03-30,
00-78482,Maureen,waller,Female,Wellington,Wellington City,2023-03-20,Operations,Inventory Specialist,Bachelor,56000.0,Good,Yes,2000-09-19,
00-90297,Paul,Wood,Male,Christchurch,Cathedral Square,2025-09-24,Sales,Sales Specialist,PhD,59000.0,Good,Yes,1973-12-14,
00-14059,Mikayla,Larsen,Female,Christchurch,Cathedral Square,2023-10-03,Sales,Sales Representative,Bachelor,71000.0,Good,No,1982-08-31,
00-22154,Victoria,Satherley,Female,Auckland,New Lynn,2017-07-15,Sales,Sales Specialist,PhD,70000.0,Excellent,No,1968-10-18,
00-46993,MICHAEL,Douglas,Male,Christchurch,Cathedral Square,2023-10-03,Marketing,Content Creator,High School,57000.0,Excellent,Yes,1998-07-07,
00-71071,hayden,Thomas,Male,Christchurch,Colombo Street,2025-07-06,Marketing,Marketing Coordinator,Bachelor,64000.0,Needs Improvement,No,1986-10-11,
00-80822,  Tyler  ,Greer,Male,Auckland,  Auckland City  ,2020-10-02,Operations,Logistics Coordinator,Bachelor,60000.0,Needs Improvement,No,1998-12-10,
00-14517,Pippa,Pedersen,Female,Auckland,MANUKAU,2020-11-22,Customer Service,Support Specialist,High School,58000.0,Satisfactory,No,1988-09-21,
00-36835,Stephen,Elliott,Male,Auckland,Manukau,2017-06-14,Customer Service,Help Desk Technician,High School,0.0,Satisfactory,No,1997-05-27,
00-88611,Kim,Dawick,Female,Auckland,Albany,2021-01-10,Sales,Sales Representative,Bachelor,68000.0,Good,No,2003-10-21,
00-38782,Andrew,Fisher,Male,Auckland,New Lynn,2020-01-22,Operations,Operations Analyst,,64000.0,Good,Yes,1982-05-26,
00-50586,Philip,Ward,Male,Auckland,  Manukau  ,2020-03-03,Operations,Logistics Coordinator,Bachelor,71000.0,Good,Yes,1985-10-12,
00-80617,Nicholas,Priest,Male,Auckland,Manukau,2017-02-26,Sales,Sales Consultant,Bachelor,78000.0,Good,No,1984-07-28,
00-96803,Nigel,Wallis,Male,Wellington,Porirua,2023-04-25,Operations,Inventory Specialist,Bachelor,75000.0,Excellent,Yes,1983-07-18,
00-30187,Leo,Cameron,Male,Wellington,Wellington City,2025-05-20,IT,Software Developer,Bachelor,107000.0,Good,Yes,1987-12-24,
00-91975,Bradley,  McCormick  ,Male,Christchurch,Cathedral Square,2022-12-04,Operations,Logistics Coordinator,Bachelor,68000.0,Satisfactory,No,1980-09-12,
00-84443,Lisa,Lawson,Female,Christchurch,Cathedral Square,2017-03-29,Sales,Sales Representative,Bachelor,74000.0,Satisfactory,Yes,1978-06-29,
00-11702,Linda,Hudson,Female,Wellington,Wellington City,2022-04-03,,Sales Consultant,Master,92000.0,Satisfactory,No,1994-02-14,
00-89129,Robert,Carr,Male,Auckland,Auckland City,2015-09-28,Customer Service,Support Specialist,High School,64000.0,Excellent,No,1985-01-31,
00-85011,Murray,McKay,Male,Christchurch,Colombo Street,2019-12-26,Marketing,Content Creator,High School,62000.0,Satisfactory,No,1984-11-02,
00-44990,Jamie,Fisher,Male,Auckland,Manukau,2024-11-02,Operations,Logistics Coordinator,Bachelor,69000.0,Excellent,Yes,1978-03-05,
00-33971,Grace,Logan,Female,Auckland,Auckland City,2023-08-03,Customer Service,Customer Service Representative,Bachelor,57000.0,Satisfactory,No,1989-02-12,
00-63834,Peter,taylor,Male,Auckland,Manukau,2018-03-20,Sales,Sales Specialist,Master,78000.0,Good,No,1994-10-16,
00-20263,Richard,Healy,Male,Auckland,Manukau,2019-12-04,Sales,Sales Specialist,Bachelor,0.0,Satisfactory,No,1970-05-16,
00-39752,David,Saunders,Male,Auckland,New Lynn,2022-09-04,Sales,Sales Specialist,Bachelor,58000.0,Good,Yes,2004-04-10,
00-59777,Melissa,Marfell,Female,Wellington,Wellington City,2018-10-21,Customer Service,Help Desk Technician,Bachelor,65000.0,Good,Yes,1980-10-07,
00-77702,Peter,Forrest,Male,Wellington,Lower Hutt,2017-03-18,Customer Service,Customer Service Representative,High School,61000.0,Excellent,Yes,2001-05-14,
00-53997,Vivienne,Terry,Female,Auckland,Albany,2021-04-25,IT,Software Developer,Bachelor,74000.0,Satisfactory,Yes,1989-09-05,
00-77943,Kauri,Ferguson,Male,Auckland,Albany,2017-01-29,Sales,Sales Representative,Bachelor,71000.0,Good,No,1980-07-07,
00-63725,Christina,Edwards,Female,Wellington,Wellington City,2016-07-18,IT,IT Support Specialist,High School,56000.0,Satisfactory,Yes,1984-01-27,
00-70518,Amy,Campbell,Female,Christchurch,Colombo Street,2018-04-19,Marketing,Content Creator,Bachelor,61000.0,Good,No,1973-06-25,
00-13927,Bryan,Cooksley,Male,Auckland,Manukau,2023-08-15,Sales,Sales Consultant,PhD,82000.0,Good,No,1984-10-11,
00-48149,Aimee,Gilbert,Female,Wellington,Lower Hutt,2024-06-30,IT,Software Developer,Bachelor,77000.0,Good,Yes,1966-08-04,
00-44993,Christopher,Carson,Male,Wellington,Lower Hutt,2024-02-29,Operations,Inventory Specialist,High School,69000.0,Good,No,1974-09-07,
00-57396,Martin,Mayo,Male,Auckland,  Manukau  ,2017-10-28,Marketing,Marketing Manager,Bachelor,112000.0,Good,No,2002-03-16,
00-87747,Maria,Procter,Female,Christchurch,Cathedral Square,2017-09-15,IT,IT Support Soecialist,High School,55000.0,Satisfactory,No,1999-01-10,
00-77787,  Robert  ,Stevens,Male,Auckland,Albany,2017-08-02,Sales,Sales Specialist,Bachelor,72000.0,Good,No,1979-11-17,
00-53189,Renee,Lucas,Female,Wellington,Lower Hutt,2022-05-04,IT,Software Developer,Bachelor,87000.0,Good,Yes,1961-09-27,
00-64893,William,Barnett,Male,Auckland,New Lynn,2023-07-22,Customer Service,Customer Service Representative,High School,63000.0,Excellent,No,1964-08-09,
00-46926,Joshua,Brown,Male,Christchurch,Cathedral Square,2021-06-11,Customer Service,Support Specialist,High School,63000.0,Satisfactory,Yes,2003-12-24,
00-37568,James,Douglas,Male,Auckland,manukau,2019-05-16,Operations,Logistics Coordinator,Bachelor,61000.0,Satisfactory,No,1985-05-26,
00-77412,Debra,Cook,Female,Wellington,Porirua,2020-05-08,HR,HR Coordinator,Bachelor,59000.0,Good,No,1971-02-20,
00-65885,Frances,Hughes,Female,Auckland,New Lynn,2017-10-20,IT,System Administrator,Bachelor,79000.0,Good,Yes,1966-03-22,
00-99068,Karyn,Gore,Female,Christchurch,Colombo Street,2020-08-06,IT,Software Developer,Master,85000.0,Satisfactory,No,1989-11-10,
00-57648,Zoey,Edmonds,Female,Wellington,Lower Hutt,2024-01-04,IT,Software Developer,Bachelor,102000.0,Satisfactory,No,1984-02-10,
00-16660,Harrison,Thomas,Male,Wellington,Lower Hutt,2018-04-04,Customer Service,Help Desk Technician,Bachelor,84000.0,Good,No,1994-08-03,
00-99125,Margaret,Cumming,Female,Auckland,Manukau,2019-08-30,Operations,Inventory Specialist,High School,64000.0,Good,No,1973-01-10,
00-99911,Andrew,Jensen,Male,Christchurch,Cathedral Square,2022-12-10,,  Sales Specialist  ,PhD,74000.0,Satisfactory,No,1982-11-10,
00-47136,Tania,Marshall,Female,Auckland,Manukau,2025-02-14,Operations,Operations Analyst,Bachelor,63000.0,Good,No,1988-06-15,
00-13930,Lee,O'Brien,Male,Auckland,Manukau,2018-04-20,Sales,Sales Specialist,Master,82000.0,Satisfactory,No,1987-07-17,
00-96999,Khloe,Smith,Female,Christchurch,Colombo Street,2017-10-27,Operations,Inventory Specialist,High School,53000.0,Good,No,2001-12-20,
00-59156,Robin,Boyce,Male,Wellington,Lower Hutt,2018-06-23,Sales,Sales Specialist,Master,81000.0,Good,No,1971-04-08,
00-73697,Gail,Hamilton,Female,Wellington,Wellington City,2022-09-11,Sales,Sales Specialist,PhD,81000.0,Good,No,1967-11-25,
00-10365,Joseph,Grant,Male,Auckland,New Lynn,2019-07-28,Customer Service,Help Desk Technician,Bachelor,78000.0,Excellent,No,2001-05-10,
00-70204,Raymond,Morris,Male,Auckland,Albany,2021-04-16,Sales,Sales Specialist,Master,55000.0,Satisfactory,Yes,1967-08-10,
00-84130,Raewyn,Gibbs,Female,Auckland,Albany,2024-04-22,Sales,Sales Representative,Bachelor,58000.0,Good,No,1962-01-17,
00-35020,Susan,Dunn,Female,Christchurch,Cathedral Square,2023-01-08,Sales,Sales Representative,Bachelor,71000.0,Good,Yes,1960-08-27,
00-22345,Alan,Marshall,Male,Auckland,Auckland City,2017-08-16,Sales,Sales Specialist,Bachelor,80000.0,Good,No,1973-11-18,
00-17212,Timothy,Simonsen,Male,Christchurch,Colombo Street,2018-04-02,Marketing,Content Creator,Bachelor,60000.0,Good,No,2004-05-01,2021-09-20
00-86402,Nicole,Morrison,Female,Auckland,  Auckland City  ,2022-06-11,IT,Software Developer,Master,103000.0,Satisfactory,No,1997-10-20,2022-12-08
00-14517,Pippa,Pedersen,Female,Auckland,Manukau,2020-11-22,Customer Service,Support Specialist,High School,58000.0,Satisfactory,No,1988-09-21,
